molecule_chembl_id,target_chembl_id,pchembl_value,activity_type
CHEMBL1083072,CHEMBL3231,6.0,inactive
CHEMBL1083073,CHEMBL3231,5.44,inactive
CHEMBL1083074,CHEMBL3231,6.05,inactive
CHEMBL1083144,CHEMBL279,7.28,active
CHEMBL1083144,CHEMBL4128,7.11,active
CHEMBL1083150,CHEMBL2185,7.48,active
CHEMBL1083150,CHEMBL4722,7.75,active
CHEMBL1083151,CHEMBL2185,8.7,active
CHEMBL1083151,CHEMBL4722,9.4,active
CHEMBL1083152,CHEMBL2185,8.52,active
CHEMBL1083152,CHEMBL4722,9.0,active
CHEMBL1083185,CHEMBL2637,6.4,inactive
CHEMBL1083192,CHEMBL2842,7.54,active
CHEMBL1083208,CHEMBL262,6.03,inactive
CHEMBL1083209,CHEMBL262,5.96,inactive
CHEMBL1083350,CHEMBL279,7.36,active
CHEMBL1083350,CHEMBL4128,6.99,active
CHEMBL1083351,CHEMBL3231,5.72,inactive
CHEMBL1083352,CHEMBL3231,5.85,inactive
CHEMBL1083386,CHEMBL279,7.43,active
CHEMBL1083386,CHEMBL4128,7.28,active
CHEMBL1083454,CHEMBL279,7.26,active
CHEMBL1083454,CHEMBL4128,7.39,active
CHEMBL1083484,CHEMBL2185,7.75,active
CHEMBL1083484,CHEMBL4722,8.04,active
CHEMBL1083486,CHEMBL1906,6.84,active
CHEMBL1083490,CHEMBL4722,7.1,active
CHEMBL1083491,CHEMBL4722,7.26,active
CHEMBL1083508,CHEMBL2842,6.89,active
CHEMBL1083527,CHEMBL1957,7.07,active
CHEMBL1083528,CHEMBL262,4.6,inactive
CHEMBL108362,CHEMBL258,8.77,active
CHEMBL1083757,CHEMBL279,8.22,active
CHEMBL1083757,CHEMBL4128,7.85,active
CHEMBL1083771,CHEMBL4722,6.94,active
CHEMBL1083772,CHEMBL4722,7.92,active
CHEMBL1083773,CHEMBL4722,6.19,inactive
CHEMBL1083774,CHEMBL4722,7.77,active
CHEMBL1083785,CHEMBL2185,8.01,active
CHEMBL1083785,CHEMBL4722,7.92,active
CHEMBL1083786,CHEMBL2185,7.89,active
CHEMBL1083786,CHEMBL4722,8.09,active
CHEMBL1083801,CHEMBL4722,8.05,active
CHEMBL1083838,CHEMBL3980,5.21,inactive
CHEMBL1083965,CHEMBL3231,5.38,inactive
CHEMBL1083966,CHEMBL3231,5.77,inactive
CHEMBL1083967,CHEMBL3231,6.22,inactive
CHEMBL1083993,CHEMBL3797,4.45,inactive
CHEMBL1084028,CHEMBL258,7.8,active
CHEMBL1084036,CHEMBL1906,7.3,active
CHEMBL1084061,CHEMBL279,8.1,active
CHEMBL1084061,CHEMBL4128,8.52,active
CHEMBL1084062,CHEMBL279,7.68,active
CHEMBL1084062,CHEMBL4128,8.0,active
CHEMBL1084067,CHEMBL4722,7.4,active
CHEMBL1084079,CHEMBL4722,8.7,active
CHEMBL1084134,CHEMBL262,5.93,inactive
CHEMBL1084233,CHEMBL258,7.04,active
CHEMBL1084234,CHEMBL258,7.89,active
CHEMBL1084269,CHEMBL5469,6.2,inactive
CHEMBL1084301,CHEMBL4040,4.4,inactive
CHEMBL1084302,CHEMBL258,6.48,inactive
CHEMBL1084337,CHEMBL279,7.98,active
CHEMBL1084337,CHEMBL4128,8.52,active
CHEMBL1084338,CHEMBL279,7.11,active
CHEMBL1084338,CHEMBL4128,7.68,active
CHEMBL1084450,CHEMBL1844,7.02,active
CHEMBL1084450,CHEMBL279,5.98,inactive
CHEMBL1084454,CHEMBL4722,7.51,active
CHEMBL1084546,CHEMBL1974,5.88,inactive
CHEMBL1084546,CHEMBL2171,5.71,inactive
CHEMBL1084546,CHEMBL2185,5.99,inactive
CHEMBL1084546,CHEMBL2543,5.77,inactive
CHEMBL1084546,CHEMBL262,6.15,inactive
CHEMBL1084546,CHEMBL2695,8.82,active
CHEMBL1084546,CHEMBL2708,6.35,inactive
CHEMBL1084546,CHEMBL2850,6.07,inactive
CHEMBL1084546,CHEMBL2996,4.88,inactive
CHEMBL1084546,CHEMBL301,5.97,inactive
CHEMBL1084546,CHEMBL3055,5.88,inactive
CHEMBL1084546,CHEMBL308,5.82,inactive
CHEMBL1084546,CHEMBL3116,5.87,inactive
CHEMBL1084546,CHEMBL3384,5.1,inactive
CHEMBL1084546,CHEMBL3717,5.7,inactive
CHEMBL1084546,CHEMBL3778,5.57,inactive
CHEMBL1084546,CHEMBL3831,5.64,inactive
CHEMBL1084546,CHEMBL3920,9.0,active
CHEMBL1084546,CHEMBL3938,6.86,active
CHEMBL1084546,CHEMBL3982,6.09,inactive
CHEMBL1084546,CHEMBL4036,6.32,inactive
CHEMBL1084546,CHEMBL4040,5.91,inactive
CHEMBL1084546,CHEMBL4070,6.0,inactive
CHEMBL1084546,CHEMBL4202,5.11,inactive
CHEMBL1084546,CHEMBL4224,6.44,inactive
CHEMBL1084546,CHEMBL4482,5.91,inactive
CHEMBL1084546,CHEMBL4522,5.53,inactive
CHEMBL1084546,CHEMBL4578,5.77,inactive
CHEMBL1084546,CHEMBL4597,5.7,inactive
CHEMBL1084546,CHEMBL4598,5.23,inactive
CHEMBL1084546,CHEMBL4708,5.55,inactive
CHEMBL1084546,CHEMBL4722,6.2,inactive
CHEMBL1084546,CHEMBL4900,5.68,inactive
CHEMBL1084546,CHEMBL5198,5.83,inactive
CHEMBL1084546,CHEMBL5332,5.52,inactive
CHEMBL1084546,CHEMBL5469,7.89,active
CHEMBL1084546,CHEMBL5600,5.64,inactive
CHEMBL1084546,CHEMBL5606,6.2,inactive
CHEMBL1084546,CHEMBL5701,4.92,inactive
CHEMBL1084546,CHEMBL5749,5.4,inactive
CHEMBL1084546,CHEMBL5754,6.85,active
CHEMBL1084546,CHEMBL5941,7.92,active
CHEMBL1084546,CHEMBL6166,6.64,active
CHEMBL1084629,CHEMBL2185,8.03,active
CHEMBL1084629,CHEMBL4722,7.72,active
CHEMBL1084630,CHEMBL2185,8.22,active
CHEMBL1084630,CHEMBL4722,7.85,active
CHEMBL1084636,CHEMBL4722,8.0,active
CHEMBL1084664,CHEMBL2637,5.4,inactive
CHEMBL1084681,CHEMBL262,5.3,inactive
CHEMBL1084682,CHEMBL262,5.27,inactive
CHEMBL1084683,CHEMBL262,5.26,inactive
CHEMBL1084684,CHEMBL262,5.07,inactive
CHEMBL1084692,CHEMBL262,4.77,inactive
CHEMBL1084693,CHEMBL262,4.69,inactive
CHEMBL1084715,CHEMBL2185,8.4,active
CHEMBL1084715,CHEMBL4722,8.3,active
CHEMBL1084795,CHEMBL3231,5.58,inactive
CHEMBL1084858,CHEMBL4722,8.3,active
CHEMBL1084859,CHEMBL4722,8.1,active
CHEMBL1084860,CHEMBL4722,8.22,active
CHEMBL1084887,CHEMBL4722,7.09,active
CHEMBL1084888,CHEMBL4722,7.5,active
CHEMBL1084889,CHEMBL4722,7.52,active
CHEMBL1084926,CHEMBL2842,7.52,active
CHEMBL1084969,CHEMBL2185,8.42,active
CHEMBL1084969,CHEMBL4722,8.12,active
CHEMBL1085035,CHEMBL3231,5.57,inactive
CHEMBL1085061,CHEMBL258,7.51,active
CHEMBL1085063,CHEMBL1906,6.08,inactive
CHEMBL1085131,CHEMBL4722,7.26,active
CHEMBL1085132,CHEMBL4722,7.52,active
CHEMBL1085133,CHEMBL4722,6.56,active
CHEMBL1085134,CHEMBL4722,6.75,active
CHEMBL1085135,CHEMBL4722,6.59,active
CHEMBL1085136,CHEMBL4722,6.68,active
CHEMBL1085177,CHEMBL2842,6.06,inactive
CHEMBL1085178,CHEMBL2842,6.12,inactive
CHEMBL1085240,CHEMBL258,6.49,inactive
CHEMBL1085291,CHEMBL279,7.36,active
CHEMBL1085291,CHEMBL4128,6.99,active
CHEMBL1085292,CHEMBL279,6.83,active
CHEMBL1085292,CHEMBL4128,6.33,inactive
CHEMBL1085293,CHEMBL279,8.52,active
CHEMBL1085293,CHEMBL4128,7.57,active
CHEMBL1085294,CHEMBL279,7.44,active
CHEMBL1085294,CHEMBL4128,7.75,active
CHEMBL1085295,CHEMBL279,7.19,active
CHEMBL1085295,CHEMBL4128,6.52,active
CHEMBL1085296,CHEMBL279,8.15,active
CHEMBL1085296,CHEMBL4128,6.46,inactive
CHEMBL1085316,CHEMBL258,7.48,active
CHEMBL1085317,CHEMBL258,7.2,active
CHEMBL1085356,CHEMBL4722,7.3,active
CHEMBL1085357,CHEMBL4722,7.28,active
CHEMBL1085387,CHEMBL4722,7.7,active
CHEMBL1085511,CHEMBL258,6.97,active
CHEMBL1085512,CHEMBL258,7.43,active
CHEMBL1085540,CHEMBL279,7.8,active
CHEMBL1085540,CHEMBL4128,7.8,active
CHEMBL1085541,CHEMBL279,7.8,active
CHEMBL1085541,CHEMBL4128,6.85,active
CHEMBL1085564,CHEMBL258,6.85,active
CHEMBL1085603,CHEMBL1906,7.12,active
CHEMBL1085607,CHEMBL4722,8.0,active
CHEMBL1085626,CHEMBL2185,8.05,active
CHEMBL1085626,CHEMBL4722,8.4,active
CHEMBL1085733,CHEMBL258,6.97,active
CHEMBL1085747,CHEMBL3142,6.22,inactive
CHEMBL1085765,CHEMBL4040,5.45,inactive
CHEMBL1085833,CHEMBL4722,7.85,active
CHEMBL1085848,CHEMBL4722,8.52,active
CHEMBL1085918,CHEMBL262,5.095000000000001,inactive
CHEMBL1085919,CHEMBL262,4.91,inactive
CHEMBL1085920,CHEMBL262,4.78,inactive
CHEMBL1085927,CHEMBL262,5.93,inactive
CHEMBL1085935,CHEMBL3231,5.68,inactive
CHEMBL1086088,CHEMBL2185,8.22,active
CHEMBL1086088,CHEMBL4722,8.52,active
CHEMBL1086174,CHEMBL262,6.15,inactive
CHEMBL1086175,CHEMBL262,5.87,inactive
CHEMBL1086176,CHEMBL262,5.61,inactive
CHEMBL1086219,CHEMBL4722,6.29,inactive
CHEMBL1086221,CHEMBL1906,6.81,active
CHEMBL1086309,CHEMBL4722,7.26,active
CHEMBL1086377,CHEMBL2842,5.0,inactive
CHEMBL1086377,CHEMBL3142,7.585000000000001,active
CHEMBL1086427,CHEMBL262,8.22,active
CHEMBL1086444,CHEMBL4722,6.44,inactive
CHEMBL1086445,CHEMBL4040,4.8,inactive
CHEMBL1086486,CHEMBL1906,6.43,inactive
CHEMBL1086556,CHEMBL4722,6.93,active
CHEMBL1086557,CHEMBL4722,7.12,active
CHEMBL1086579,CHEMBL2185,7.6,active
CHEMBL1086579,CHEMBL3935,7.72,active
CHEMBL1086579,CHEMBL4722,7.82,active
CHEMBL1086581,CHEMBL4722,7.07,active
CHEMBL1086582,CHEMBL4722,8.0,active
CHEMBL1086583,CHEMBL4722,8.52,active
CHEMBL1086584,CHEMBL4722,8.0,active
CHEMBL1086638,CHEMBL262,7.12,active
CHEMBL1086639,CHEMBL262,7.03,active
CHEMBL1086640,CHEMBL262,6.71,active
CHEMBL1086653,CHEMBL2637,5.2,inactive
CHEMBL1086679,CHEMBL267,6.47,inactive
CHEMBL1086680,CHEMBL267,5.92,inactive
CHEMBL1086732,CHEMBL262,6.14,inactive
CHEMBL1086733,CHEMBL262,5.7,inactive
CHEMBL1086734,CHEMBL262,6.46,inactive
CHEMBL1086780,CHEMBL262,6.7,active
CHEMBL1086781,CHEMBL262,6.58,active
CHEMBL1086782,CHEMBL262,6.18,inactive
CHEMBL108686,CHEMBL258,8.7,active
CHEMBL1086870,CHEMBL5145,7.24,active
CHEMBL1086871,CHEMBL5145,9.0,active
CHEMBL1087000,CHEMBL5145,9.31,active
CHEMBL1087212,CHEMBL267,8.17,active
CHEMBL1087215,CHEMBL267,8.66,active
CHEMBL1087216,CHEMBL267,8.66,active
CHEMBL1087235,CHEMBL2148,6.94,active
CHEMBL1087235,CHEMBL2971,5.49,inactive
CHEMBL1087236,CHEMBL2148,6.61,active
CHEMBL1087236,CHEMBL2971,5.75,inactive
CHEMBL1087242,CHEMBL262,8.18,active
CHEMBL1087243,CHEMBL262,7.66,active
CHEMBL1087279,CHEMBL1844,7.52,active
CHEMBL1087280,CHEMBL1844,7.92,active
CHEMBL1087340,CHEMBL267,8.62,active
CHEMBL1087368,CHEMBL1824,6.02,inactive
CHEMBL1087368,CHEMBL203,5.94,inactive
CHEMBL1087380,CHEMBL262,7.38,active
CHEMBL1087386,CHEMBL260,8.34,active
CHEMBL1087397,CHEMBL5145,7.62,active
CHEMBL1087421,CHEMBL2276,4.0,inactive
CHEMBL1087421,CHEMBL2637,6.9,active
CHEMBL1087421,CHEMBL4179,6.1,inactive
CHEMBL1087499,CHEMBL262,8.15,active
CHEMBL1087510,CHEMBL5145,8.82,active
CHEMBL1087522,CHEMBL5145,7.7,active
CHEMBL1087523,CHEMBL5145,6.95,active
CHEMBL1087544,CHEMBL2637,4.8,inactive
CHEMBL1087630,CHEMBL4040,4.4,inactive
CHEMBL1087650,CHEMBL5145,9.42,active
CHEMBL1087661,CHEMBL1844,7.25,active
CHEMBL1087662,CHEMBL1844,6.84,active
CHEMBL1087780,CHEMBL5145,6.95,active
CHEMBL1087781,CHEMBL5145,7.52,active
CHEMBL1087834,CHEMBL267,8.52,active
CHEMBL1087892,CHEMBL5145,7.58,active
CHEMBL1087893,CHEMBL5145,6.93,active
CHEMBL1087894,CHEMBL5145,7.36,active
CHEMBL1087906,CHEMBL5145,6.03,inactive
CHEMBL1087978,CHEMBL267,8.77,active
CHEMBL1087984,CHEMBL2689,7.8,active
CHEMBL1087984,CHEMBL3717,5.97,inactive
CHEMBL1088031,CHEMBL260,7.37,active
CHEMBL1088032,CHEMBL260,8.48,active
CHEMBL1088040,CHEMBL1844,6.46,inactive
CHEMBL1088053,CHEMBL2637,6.0,inactive
CHEMBL1088120,CHEMBL267,7.75,active
CHEMBL1088121,CHEMBL267,7.82,active
CHEMBL1088122,CHEMBL267,7.39,active
CHEMBL1088149,CHEMBL262,8.62,active
CHEMBL1088162,CHEMBL5145,6.5,active
CHEMBL1088166,CHEMBL260,8.0,active
CHEMBL1088167,CHEMBL260,7.44,active
CHEMBL1088173,CHEMBL4040,6.8,active
CHEMBL1088175,CHEMBL1844,5.7,inactive
CHEMBL1088240,CHEMBL267,8.68,active
CHEMBL1088241,CHEMBL267,8.6,active
CHEMBL1088288,CHEMBL5145,8.01,active
CHEMBL1088289,CHEMBL5145,8.7,active
CHEMBL1088295,CHEMBL5145,7.39,active
CHEMBL1088372,CHEMBL267,8.59,active
CHEMBL108841,CHEMBL258,7.44,active
CHEMBL1088423,CHEMBL2148,7.17,active
CHEMBL1088423,CHEMBL2971,6.25,inactive
CHEMBL1088424,CHEMBL2148,7.42,active
CHEMBL1088424,CHEMBL2971,5.47,inactive
CHEMBL1088440,CHEMBL260,8.3,active
CHEMBL1088441,CHEMBL260,8.07,active
CHEMBL1088442,CHEMBL260,7.92,active
CHEMBL1088443,CHEMBL260,8.52,active
CHEMBL1088598,CHEMBL1844,7.4,active
CHEMBL1088599,CHEMBL1844,7.24,active
CHEMBL1088618,CHEMBL262,7.26,active
CHEMBL1088633,CHEMBL2637,6.75,active
CHEMBL1088633,CHEMBL4179,5.9,inactive
CHEMBL1088634,CHEMBL2637,5.7,inactive
CHEMBL1088679,CHEMBL267,8.06,active
CHEMBL1088680,CHEMBL267,8.32,active
CHEMBL1088681,CHEMBL267,8.27,active
CHEMBL1088724,CHEMBL262,8.0,active
CHEMBL1088741,CHEMBL1957,5.28,inactive
CHEMBL1088750,CHEMBL260,8.35,active
CHEMBL1088751,CHEMBL260,8.6,active
CHEMBL1088751,CHEMBL3961,6.99,active
CHEMBL1088752,CHEMBL1772932,5.72,inactive
CHEMBL1088752,CHEMBL2208,7.57,active
CHEMBL1088752,CHEMBL260,7.3,active
CHEMBL1088752,CHEMBL3961,7.54,active
CHEMBL1088752,CHEMBL5082,7.96,active
CHEMBL1088901,CHEMBL203,6.72,active
CHEMBL1088931,CHEMBL1957,5.42,inactive
CHEMBL1088931,CHEMBL203,8.21,active
CHEMBL1089003,CHEMBL5145,6.65,active
CHEMBL1089014,CHEMBL5145,6.245,inactive
CHEMBL108907,CHEMBL258,9.0,active
CHEMBL1089116,CHEMBL2185,8.7,active
CHEMBL1089116,CHEMBL4722,6.2,inactive
CHEMBL1089119,CHEMBL3385,6.01,inactive
CHEMBL1089122,CHEMBL260,8.72,active
CHEMBL1089203,CHEMBL203,6.4399999999999995,inactive
CHEMBL1089203,CHEMBL4355,5.65,inactive
CHEMBL1089347,CHEMBL5145,6.875,active
CHEMBL1089348,CHEMBL5145,6.025,inactive
CHEMBL1089349,CHEMBL5145,5.2,inactive
CHEMBL1089405,CHEMBL267,9.35,active
CHEMBL1089456,CHEMBL260,9.05,active
CHEMBL1089457,CHEMBL260,8.64,active
CHEMBL1089513,CHEMBL260,8.7,active
CHEMBL1089524,CHEMBL203,8.095,active
CHEMBL1089534,CHEMBL260,8.72,active
CHEMBL1089655,CHEMBL260,7.77,active
CHEMBL1089690,CHEMBL5145,5.11,inactive
CHEMBL1089691,CHEMBL5145,5.505,inactive
CHEMBL1089704,CHEMBL5145,5.9350000000000005,inactive
CHEMBL1089705,CHEMBL5145,6.45,inactive
CHEMBL1089706,CHEMBL5145,6.015000000000001,inactive
CHEMBL1089722,CHEMBL262,7.26,active
CHEMBL1089723,CHEMBL262,7.85,active
CHEMBL1089865,CHEMBL2208,8.37,active
CHEMBL1089865,CHEMBL260,8.85,active
CHEMBL1089866,CHEMBL260,9.22,active
CHEMBL1090089,CHEMBL2276,5.27,inactive
CHEMBL1090089,CHEMBL260,7.85,active
CHEMBL1090090,CHEMBL2208,9.52,active
CHEMBL1090090,CHEMBL2428,8.52,active
CHEMBL1090090,CHEMBL260,8.15,active
CHEMBL1090090,CHEMBL3961,8.3,active
CHEMBL1090090,CHEMBL4247,8.7,active
CHEMBL1090156,CHEMBL2185,7.58,active
CHEMBL1090230,CHEMBL260,7.27,active
CHEMBL1090239,CHEMBL2842,8.0,active
CHEMBL1090246,CHEMBL260,6.15,inactive
CHEMBL1090289,CHEMBL5145,6.48,inactive
CHEMBL1090290,CHEMBL5145,6.655,active
CHEMBL1090350,CHEMBL1957,5.82,inactive
CHEMBL1090350,CHEMBL203,8.1,active
CHEMBL1090351,CHEMBL1957,5.89,inactive
CHEMBL1090351,CHEMBL203,8.72,active
CHEMBL1090352,CHEMBL1957,5.96,inactive
CHEMBL1090352,CHEMBL203,6.06,inactive
CHEMBL1090353,CHEMBL1957,6.24,inactive
CHEMBL1090353,CHEMBL203,6.18,inactive
CHEMBL1090354,CHEMBL1957,6.23,inactive
CHEMBL1090354,CHEMBL203,7.0,active
CHEMBL1090355,CHEMBL1957,6.35,inactive
CHEMBL1090355,CHEMBL203,6.72,active
CHEMBL1090356,CHEMBL1957,6.89,active
CHEMBL1090356,CHEMBL203,7.35,active
CHEMBL1090356,CHEMBL258,7.4,active
CHEMBL1090357,CHEMBL1824,7.57,active
CHEMBL1090357,CHEMBL1957,6.58,active
CHEMBL1090357,CHEMBL203,7.885,active
CHEMBL1090358,CHEMBL1824,7.16,active
CHEMBL1090358,CHEMBL1957,6.67,active
CHEMBL1090358,CHEMBL203,8.16,active
CHEMBL1090359,CHEMBL1957,7.0,active
CHEMBL1090359,CHEMBL203,8.64,active
CHEMBL1090360,CHEMBL1824,6.17,inactive
CHEMBL1090360,CHEMBL1957,6.699999999999999,active
CHEMBL1090360,CHEMBL203,6.73,active
CHEMBL1090360,CHEMBL3835,6.51,active
CHEMBL1090361,CHEMBL1957,7.09,active
CHEMBL1090361,CHEMBL203,7.24,active
CHEMBL1090362,CHEMBL1824,6.51,active
CHEMBL1090362,CHEMBL1957,7.335,active
CHEMBL1090362,CHEMBL203,7.13,active
CHEMBL1090363,CHEMBL1957,7.34,active
CHEMBL1090363,CHEMBL203,7.62,active
CHEMBL1090364,CHEMBL1824,6.92,active
CHEMBL1090364,CHEMBL1957,7.16,active
CHEMBL1090364,CHEMBL203,7.095,active
CHEMBL1090449,CHEMBL5145,6.995,active
CHEMBL1090479,CHEMBL1868,7.38,active
CHEMBL1090479,CHEMBL1955,7.13,active
CHEMBL1090479,CHEMBL1974,7.28,active
CHEMBL1090479,CHEMBL2041,7.17,active
CHEMBL1090479,CHEMBL2185,8.3,active
CHEMBL1090479,CHEMBL2208,5.0,inactive
CHEMBL1090479,CHEMBL2595,5.71,inactive
CHEMBL1090479,CHEMBL260,5.07,inactive
CHEMBL1090479,CHEMBL2708,4.75,inactive
CHEMBL1090479,CHEMBL2815,5.23,inactive
CHEMBL1090479,CHEMBL2828,4.74,inactive
CHEMBL1090479,CHEMBL2973,5.62,inactive
CHEMBL1090479,CHEMBL3529,6.0,inactive
CHEMBL1090479,CHEMBL3650,7.11,active
CHEMBL1090479,CHEMBL3788,6.24,inactive
CHEMBL1090479,CHEMBL3935,8.19,active
CHEMBL1090479,CHEMBL4128,7.23,active
CHEMBL1090479,CHEMBL4439,5.71,inactive
CHEMBL1090479,CHEMBL4522,6.77,active
CHEMBL1090479,CHEMBL4601,5.09,inactive
CHEMBL1090479,CHEMBL4722,7.76,active
CHEMBL1090479,CHEMBL4816,5.48,inactive
CHEMBL1090479,CHEMBL4900,5.83,inactive
CHEMBL1090479,CHEMBL4948,5.71,inactive
CHEMBL1090479,CHEMBL5014,6.21,inactive
CHEMBL1090479,CHEMBL5122,5.9,inactive
CHEMBL1090479,CHEMBL5310,5.92,inactive
CHEMBL1090479,CHEMBL5319,8.1,active
CHEMBL1090479,CHEMBL5334,6.27,inactive
CHEMBL1090479,CHEMBL5579,5.54,inactive
CHEMBL1090479,CHEMBL5699,6.16,inactive
CHEMBL1090479,CHEMBL5903,5.43,inactive
CHEMBL1090479,CHEMBL6082,7.16,active
CHEMBL1090479,CHEMBL6166,5.91,inactive
CHEMBL1090585,CHEMBL260,6.33,inactive
CHEMBL1090586,CHEMBL260,6.78,active
CHEMBL1090587,CHEMBL260,6.46,inactive
CHEMBL1090588,CHEMBL260,6.8,active
CHEMBL1090598,CHEMBL2842,8.0,active
CHEMBL1090599,CHEMBL2842,7.3,active
CHEMBL1090600,CHEMBL2842,7.23,active
CHEMBL1090601,CHEMBL2842,8.3,active
CHEMBL1090672,CHEMBL1862,6.32,inactive
CHEMBL1090672,CHEMBL258,5.87,inactive
CHEMBL1090672,CHEMBL2634,6.15,inactive
CHEMBL1090672,CHEMBL267,6.2,inactive
CHEMBL1090672,CHEMBL3905,5.9,inactive
CHEMBL1090672,CHEMBL4601,6.03,inactive
CHEMBL1090672,CHEMBL5251,6.34,inactive
CHEMBL1090705,CHEMBL5145,6.915,active
CHEMBL1090706,CHEMBL5145,6.145,inactive
CHEMBL1090716,CHEMBL5145,5.85,inactive
CHEMBL1090744,CHEMBL1957,6.04,inactive
CHEMBL1090840,CHEMBL203,8.49,active
CHEMBL1090891,CHEMBL260,7.41,active
CHEMBL1090892,CHEMBL260,7.58,active
CHEMBL1090975,CHEMBL260,7.77,active
CHEMBL1090975,CHEMBL4674,7.13,active
CHEMBL1090975,CHEMBL5145,7.01,active
CHEMBL1090976,CHEMBL5145,6.98,active
CHEMBL1090977,CHEMBL5145,7.16,active
CHEMBL1090978,CHEMBL5145,6.55,active
CHEMBL1090979,CHEMBL260,9.0,active
CHEMBL1090979,CHEMBL3234,8.7,active
CHEMBL1090979,CHEMBL4674,7.62,active
CHEMBL1090979,CHEMBL5145,6.609999999999999,active
CHEMBL1090980,CHEMBL5145,6.365,inactive
CHEMBL1090981,CHEMBL5145,6.18,inactive
CHEMBL1091039,CHEMBL5145,6.52,active
CHEMBL1091041,CHEMBL2468,6.83,active
CHEMBL1091042,CHEMBL2468,6.8,active
CHEMBL1091081,CHEMBL262,7.75,active
CHEMBL1091082,CHEMBL262,7.275,active
CHEMBL1091083,CHEMBL262,7.64,active
CHEMBL1091199,CHEMBL2208,8.24,active
CHEMBL1091199,CHEMBL260,8.64,active
CHEMBL1091228,CHEMBL260,6.44,inactive
CHEMBL1091229,CHEMBL260,6.4,inactive
CHEMBL1091248,CHEMBL260,6.81,active
CHEMBL1091249,CHEMBL260,6.75,active
CHEMBL1091253,CHEMBL260,6.5,active
CHEMBL1091259,CHEMBL260,7.05,active
CHEMBL1091260,CHEMBL260,7.35,active
CHEMBL1091287,CHEMBL260,6.5,active
CHEMBL1091288,CHEMBL260,6.51,active
CHEMBL1091317,CHEMBL5026,6.66,active
CHEMBL1091430,CHEMBL5145,6.595,active
CHEMBL1091431,CHEMBL5145,6.234999999999999,inactive
CHEMBL1091432,CHEMBL5145,6.8,active
CHEMBL1091483,CHEMBL1957,5.89,inactive
CHEMBL109157,CHEMBL258,8.52,active
CHEMBL1091613,CHEMBL203,6.62,active
CHEMBL1091614,CHEMBL260,7.96,active
CHEMBL1091615,CHEMBL260,7.6,active
CHEMBL1091634,CHEMBL260,5.52,inactive
CHEMBL1091635,CHEMBL260,6.28,inactive
CHEMBL1091636,CHEMBL260,6.22,inactive
CHEMBL1091644,CHEMBL1795199,5.22,inactive
CHEMBL1091644,CHEMBL1957,7.62,active
CHEMBL1091644,CHEMBL1974,6.51,active
CHEMBL1091644,CHEMBL1981,7.12,active
CHEMBL1091644,CHEMBL2185,5.75,inactive
CHEMBL1091644,CHEMBL2964,5.94,inactive
CHEMBL1091644,CHEMBL3587,6.45,inactive
CHEMBL1091644,CHEMBL3717,6.4,inactive
CHEMBL1091644,CHEMBL3961,8.0,active
CHEMBL1091644,CHEMBL4179,5.67,inactive
CHEMBL1091644,CHEMBL4852,6.21,inactive
CHEMBL1091644,CHEMBL4948,5.18,inactive
CHEMBL1091644,CHEMBL5014,5.87,inactive
CHEMBL1091644,CHEMBL5330,7.17,active
CHEMBL1091644,CHEMBL5432,4.81,inactive
CHEMBL1091644,CHEMBL5483,7.12,active
CHEMBL1091644,CHEMBL6167,6.71,active
CHEMBL1091737,CHEMBL260,5.9,inactive
CHEMBL1091764,CHEMBL2468,6.46,inactive
CHEMBL1091765,CHEMBL2468,6.44,inactive
CHEMBL1091766,CHEMBL2468,6.55,active
CHEMBL1091784,CHEMBL2468,6.64,active
CHEMBL1091785,CHEMBL2468,6.55,active
CHEMBL1091786,CHEMBL2468,6.15,inactive
CHEMBL1091787,CHEMBL2468,6.28,inactive
CHEMBL1091820,CHEMBL1957,5.81,inactive
CHEMBL1091849,CHEMBL5145,7.18,active
CHEMBL1091927,CHEMBL260,8.1,active
CHEMBL1091928,CHEMBL2208,8.15,active
CHEMBL1091928,CHEMBL260,8.96,active
CHEMBL1091929,CHEMBL260,9.1,active
CHEMBL1091930,CHEMBL260,8.82,active
CHEMBL1091977,CHEMBL2842,8.4,active
CHEMBL1091978,CHEMBL2842,7.68,active
CHEMBL1091979,CHEMBL2842,7.52,active
CHEMBL1092011,CHEMBL260,8.77,active
CHEMBL1092012,CHEMBL260,9.0,active
CHEMBL1092096,CHEMBL260,6.75,active
CHEMBL109212,CHEMBL203,6.38,inactive
CHEMBL1092139,CHEMBL2468,6.54,active
CHEMBL1092183,CHEMBL5145,6.745,active
CHEMBL1092188,CHEMBL5145,6.4350000000000005,inactive
CHEMBL1092250,CHEMBL203,7.890000000000001,active
CHEMBL1092250,CHEMBL4355,7.209999999999999,active
CHEMBL1092349,CHEMBL260,7.09,active
CHEMBL1092350,CHEMBL260,6.5,active
CHEMBL1092382,CHEMBL203,7.415000000000001,active
CHEMBL1092464,CHEMBL5145,6.654999999999999,active
CHEMBL1092465,CHEMBL5145,5.35,inactive
CHEMBL1092509,CHEMBL2185,5.34,inactive
CHEMBL1092509,CHEMBL3935,7.0,active
CHEMBL1092509,CHEMBL4722,5.7,inactive
CHEMBL1092522,CHEMBL5145,6.62,active
CHEMBL1092523,CHEMBL5145,6.545,active
CHEMBL1092540,CHEMBL5145,6.615,active
CHEMBL1092541,CHEMBL5145,7.1850000000000005,active
