target_chembl_id,assay_chembl_id,confidence_score,assay_type
CHEMBL262,CHEMBL866554,9,B
CHEMBL262,CHEMBL861009,9,B
CHEMBL262,CHEMBL870116,9,B
CHEMBL262,CHEMBL859762,9,B
CHEMBL262,CHEMBL860056,9,B
CHEMBL262,CHEMBL861302,9,B
CHEMBL262,CHEMBL866210,9,B
CHEMBL262,CHEMBL867318,9,B
CHEMBL262,CHEMBL862478,9,B
CHEMBL262,CHEMBL854491,9,B
CHEMBL262,CHEMBL865426,9,B
CHEMBL262,CHEMBL869148,9,B
CHEMBL262,CHEMBL910895,9,B
CHEMBL262,CHEMBL908840,9,B
CHEMBL262,CHEMBL854979,9,B
CHEMBL262,CHEMBL911809,9,B
CHEMBL262,CHEMBL911849,9,B
CHEMBL262,CHEMBL873763,9,B
CHEMBL262,CHEMBL912722,9,B
CHEMBL262,CHEMBL920465,9,B
CHEMBL262,CHEMBL890521,9,B
CHEMBL262,CHEMBL894161,9,B
CHEMBL262,CHEMBL895920,9,B
CHEMBL262,CHEMBL896205,9,B
CHEMBL262,CHEMBL895133,8,B
CHEMBL262,CHEMBL897077,8,B
CHEMBL262,CHEMBL897519,8,B
CHEMBL262,CHEMBL895287,8,B
CHEMBL262,CHEMBL896674,8,B
CHEMBL262,CHEMBL896713,8,B
CHEMBL262,CHEMBL899279,8,B
CHEMBL262,CHEMBL899280,8,B
CHEMBL262,CHEMBL899091,8,B
CHEMBL262,CHEMBL902110,8,B
CHEMBL262,CHEMBL886931,9,B
CHEMBL262,CHEMBL886972,9,B
CHEMBL262,CHEMBL941839,8,B
CHEMBL262,CHEMBL941840,8,B
CHEMBL262,CHEMBL924443,9,B
CHEMBL262,CHEMBL925571,8,B
CHEMBL262,CHEMBL941763,8,B
CHEMBL262,CHEMBL926489,9,B
CHEMBL262,CHEMBL926490,9,B
CHEMBL262,CHEMBL928863,8,B
CHEMBL262,CHEMBL928818,8,B
CHEMBL262,CHEMBL929988,9,B
CHEMBL262,CHEMBL929989,9,B
CHEMBL262,CHEMBL951013,9,B
CHEMBL262,CHEMBL930273,8,B
CHEMBL262,CHEMBL927901,8,B
CHEMBL262,CHEMBL948239,8,B
CHEMBL262,CHEMBL946929,8,B
CHEMBL262,CHEMBL949036,8,B
CHEMBL262,CHEMBL937654,8,B
CHEMBL262,CHEMBL937073,8,B
CHEMBL262,CHEMBL937188,8,B
CHEMBL262,CHEMBL932638,8,B
CHEMBL262,CHEMBL932639,8,B
CHEMBL262,CHEMBL931293,9,B
CHEMBL262,CHEMBL921865,9,B
CHEMBL262,CHEMBL928272,8,B
CHEMBL262,CHEMBL921632,8,B
CHEMBL262,CHEMBL921633,8,B
CHEMBL262,CHEMBL921634,8,B
CHEMBL262,CHEMBL928209,8,B
CHEMBL262,CHEMBL928210,8,B
CHEMBL262,CHEMBL924788,8,B
CHEMBL262,CHEMBL1013132,9,B
CHEMBL262,CHEMBL982881,9,B
CHEMBL262,CHEMBL984844,8,B
CHEMBL262,CHEMBL984687,9,B
CHEMBL262,CHEMBL1006327,8,B
CHEMBL262,CHEMBL1002020,8,B
CHEMBL262,CHEMBL1001222,8,B
CHEMBL262,CHEMBL972544,8,B
CHEMBL262,CHEMBL969678,9,B
CHEMBL262,CHEMBL970594,8,B
CHEMBL262,CHEMBL970458,8,B
CHEMBL262,CHEMBL984146,8,B
CHEMBL262,CHEMBL981421,8,B
CHEMBL262,CHEMBL985022,8,B
CHEMBL262,CHEMBL985882,8,B
CHEMBL262,CHEMBL983960,8,B
CHEMBL262,CHEMBL941322,9,B
CHEMBL262,CHEMBL941346,9,B
CHEMBL262,CHEMBL941437,8,B
CHEMBL262,CHEMBL996951,8,B
CHEMBL262,CHEMBL980069,8,B
CHEMBL262,CHEMBL970788,8,B
CHEMBL262,CHEMBL972661,8,B
CHEMBL262,CHEMBL990375,8,B
CHEMBL262,CHEMBL1035624,8,B
CHEMBL262,CHEMBL957089,8,B
CHEMBL262,CHEMBL939809,9,B
CHEMBL262,CHEMBL942616,8,B
CHEMBL262,CHEMBL950831,8,B
CHEMBL262,CHEMBL999782,9,B
CHEMBL262,CHEMBL1003312,8,B
CHEMBL262,CHEMBL966427,9,B
CHEMBL262,CHEMBL966428,9,B
CHEMBL262,CHEMBL966744,8,B
CHEMBL262,CHEMBL984524,8,B
CHEMBL262,CHEMBL1025771,8,B
CHEMBL262,CHEMBL1036680,8,B
CHEMBL262,CHEMBL1036681,8,B
CHEMBL262,CHEMBL1036688,8,B
CHEMBL262,CHEMBL1036689,8,B
CHEMBL262,CHEMBL1034037,8,B
CHEMBL262,CHEMBL1031513,9,B
CHEMBL262,CHEMBL1022217,8,B
CHEMBL262,CHEMBL1015227,8,B
CHEMBL262,CHEMBL1018057,9,B
CHEMBL262,CHEMBL955844,8,B
CHEMBL262,CHEMBL964652,8,B
CHEMBL262,CHEMBL955785,8,B
CHEMBL262,CHEMBL1022464,8,B
CHEMBL262,CHEMBL1011917,8,B
CHEMBL262,CHEMBL1009899,8,B
CHEMBL262,CHEMBL1012690,8,B
CHEMBL262,CHEMBL963374,9,B
CHEMBL262,CHEMBL963396,9,B
CHEMBL262,CHEMBL963397,9,B
CHEMBL262,CHEMBL994318,9,B
CHEMBL262,CHEMBL953453,8,B
CHEMBL262,CHEMBL954303,9,B
CHEMBL262,CHEMBL959252,8,B
CHEMBL262,CHEMBL960825,8,B
CHEMBL262,CHEMBL958300,8,B
CHEMBL262,CHEMBL1030226,9,B
CHEMBL262,CHEMBL1034478,9,B
CHEMBL262,CHEMBL1031298,8,B
CHEMBL262,CHEMBL1058619,8,B
CHEMBL262,CHEMBL1054683,9,B
CHEMBL262,CHEMBL1064034,8,B
CHEMBL262,CHEMBL1061418,9,B
CHEMBL262,CHEMBL1061419,8,B
CHEMBL262,CHEMBL1053309,8,B
CHEMBL262,CHEMBL1057448,8,B
CHEMBL262,CHEMBL1063587,8,B
CHEMBL262,CHEMBL1061074,9,B
CHEMBL262,CHEMBL1061961,9,B
CHEMBL262,CHEMBL1061962,9,B
CHEMBL262,CHEMBL1062036,8,B
CHEMBL262,CHEMBL1062883,9,B
CHEMBL262,CHEMBL1063747,9,B
CHEMBL262,CHEMBL1063748,9,B
CHEMBL262,CHEMBL1063786,8,B
CHEMBL262,CHEMBL1060118,9,B
CHEMBL262,CHEMBL1062808,9,B
CHEMBL262,CHEMBL1052077,9,B
CHEMBL262,CHEMBL1053699,9,B
CHEMBL262,CHEMBL1053705,9,B
CHEMBL262,CHEMBL1060305,8,B
CHEMBL262,CHEMBL1047357,8,B
CHEMBL262,CHEMBL1056875,8,B
CHEMBL262,CHEMBL1054419,8,B
CHEMBL262,CHEMBL1053746,8,B
CHEMBL262,CHEMBL1042364,9,B
CHEMBL262,CHEMBL1050233,8,B
CHEMBL262,CHEMBL1048399,9,B
CHEMBL262,CHEMBL1048400,9,B
CHEMBL262,CHEMBL1048403,9,B
CHEMBL262,CHEMBL1040547,8,B
CHEMBL262,CHEMBL1040549,8,B
CHEMBL262,CHEMBL1040609,8,B
CHEMBL262,CHEMBL1039190,8,B
CHEMBL262,CHEMBL1044513,9,B
CHEMBL262,CHEMBL1040117,9,B
CHEMBL262,CHEMBL1043428,8,B
CHEMBL262,CHEMBL1048134,8,B
CHEMBL262,CHEMBL1048140,8,B
CHEMBL262,CHEMBL1047308,8,B
CHEMBL262,CHEMBL1043718,8,B
CHEMBL262,CHEMBL1049882,8,B
CHEMBL262,CHEMBL1040653,8,B
CHEMBL262,CHEMBL1038410,8,B
CHEMBL262,CHEMBL1046825,8,B
CHEMBL262,CHEMBL1048621,9,B
CHEMBL262,CHEMBL1037152,9,B
CHEMBL262,CHEMBL1047846,9,B
CHEMBL262,CHEMBL1074870,9,B
CHEMBL262,CHEMBL1042446,8,B
CHEMBL262,CHEMBL1042447,8,B
CHEMBL262,CHEMBL1042448,8,B
CHEMBL262,CHEMBL1048691,8,B
CHEMBL262,CHEMBL1070697,8,B
CHEMBL262,CHEMBL1071317,9,B
CHEMBL262,CHEMBL1071989,9,B
CHEMBL262,CHEMBL1072682,8,B
CHEMBL262,CHEMBL1074373,8,B
CHEMBL262,CHEMBL1074426,8,B
CHEMBL262,CHEMBL1069046,8,B
CHEMBL262,CHEMBL1067025,9,B
CHEMBL262,CHEMBL1073725,8,B
CHEMBL262,CHEMBL1065759,8,B
CHEMBL262,CHEMBL1072185,8,B
CHEMBL262,CHEMBL1114224,8,B
CHEMBL262,CHEMBL1113275,9,B
CHEMBL262,CHEMBL1102983,9,B
CHEMBL262,CHEMBL1102102,8,B
CHEMBL262,CHEMBL1102669,9,B
CHEMBL262,CHEMBL1102670,9,B
CHEMBL262,CHEMBL1101924,8,B
CHEMBL262,CHEMBL1100488,8,B
CHEMBL262,CHEMBL1104158,8,B
CHEMBL262,CHEMBL1108605,9,B
CHEMBL262,CHEMBL1108606,9,B
CHEMBL262,CHEMBL1108607,9,B
CHEMBL262,CHEMBL1108608,9,B
CHEMBL262,CHEMBL1114882,8,B
CHEMBL262,CHEMBL1109430,8,B
CHEMBL262,CHEMBL1108488,8,B
CHEMBL262,CHEMBL1110425,8,B
CHEMBL262,CHEMBL1113068,8,B
CHEMBL262,CHEMBL1113069,8,B
CHEMBL262,CHEMBL1113070,8,B
CHEMBL262,CHEMBL1113071,8,B
CHEMBL262,CHEMBL1113072,8,B
CHEMBL262,CHEMBL1113073,8,B
CHEMBL262,CHEMBL1113074,8,B
CHEMBL262,CHEMBL1113075,8,B
CHEMBL262,CHEMBL1113076,8,B
CHEMBL262,CHEMBL1113077,8,B
CHEMBL262,CHEMBL1105202,8,B
CHEMBL262,CHEMBL1107906,8,B
CHEMBL262,CHEMBL1111575,9,B
CHEMBL262,CHEMBL1111593,8,B
CHEMBL262,CHEMBL1111594,9,B
CHEMBL262,CHEMBL1109695,8,B
CHEMBL262,CHEMBL1113457,8,B
CHEMBL262,CHEMBL1109955,9,B
CHEMBL262,CHEMBL1113764,8,B
CHEMBL262,CHEMBL1111955,8,B
CHEMBL262,CHEMBL1103929,8,B
CHEMBL262,CHEMBL1120689,8,B
CHEMBL262,CHEMBL1120342,8,B
CHEMBL262,CHEMBL1120003,8,B
CHEMBL262,CHEMBL1118058,8,B
CHEMBL262,CHEMBL1119648,8,B
CHEMBL262,CHEMBL1169253,8,B
CHEMBL262,CHEMBL1168344,8,B
CHEMBL262,CHEMBL1168112,8,B
CHEMBL262,CHEMBL1168113,8,B
CHEMBL262,CHEMBL1168286,8,B
CHEMBL262,CHEMBL1167772,8,B
CHEMBL262,CHEMBL1175399,8,B
CHEMBL262,CHEMBL1173990,8,B
CHEMBL262,CHEMBL1173991,8,B
CHEMBL262,CHEMBL1174444,8,B
CHEMBL262,CHEMBL1211211,9,B
CHEMBL262,CHEMBL1211213,9,B
CHEMBL262,CHEMBL1211219,9,B
CHEMBL262,CHEMBL1219431,8,B
CHEMBL262,CHEMBL1219766,8,B
CHEMBL262,CHEMBL1219840,8,B
CHEMBL262,CHEMBL1228247,8,B
CHEMBL262,CHEMBL1226912,8,B
CHEMBL262,CHEMBL1244445,8,B
CHEMBL262,CHEMBL1244860,8,B
CHEMBL262,CHEMBL1247623,9,B
CHEMBL262,CHEMBL1249535,9,B
CHEMBL262,CHEMBL1249559,9,B
CHEMBL262,CHEMBL1249583,9,B
CHEMBL262,CHEMBL1249702,9,B
CHEMBL262,CHEMBL1249814,9,B
CHEMBL262,CHEMBL1249829,8,B
CHEMBL262,CHEMBL1252434,8,B
CHEMBL262,CHEMBL1251255,9,B
CHEMBL262,CHEMBL1251256,9,B
CHEMBL262,CHEMBL1251259,9,B
CHEMBL262,CHEMBL1251260,9,B
CHEMBL262,CHEMBL1251261,9,B
CHEMBL262,CHEMBL1251306,8,B
CHEMBL262,CHEMBL1251307,9,B
CHEMBL262,CHEMBL1251309,9,B
CHEMBL262,CHEMBL1251310,9,B
CHEMBL262,CHEMBL1250659,8,B
CHEMBL262,CHEMBL1260198,8,B
CHEMBL262,CHEMBL1274136,8,B
CHEMBL262,CHEMBL1274168,8,B
CHEMBL262,CHEMBL1274115,8,B
CHEMBL262,CHEMBL1273645,8,B
CHEMBL262,CHEMBL1285589,8,B
CHEMBL262,CHEMBL1291205,8,B
CHEMBL262,CHEMBL1640850,8,B
CHEMBL262,CHEMBL1640851,8,B
CHEMBL262,CHEMBL1648763,8,B
CHEMBL262,CHEMBL1646784,8,B
CHEMBL262,CHEMBL1646928,8,B
CHEMBL262,CHEMBL1645980,9,B
CHEMBL262,CHEMBL1648801,8,B
CHEMBL262,CHEMBL1656526,8,B
CHEMBL262,CHEMBL1657318,8,B
CHEMBL262,CHEMBL1664054,8,B
CHEMBL262,CHEMBL1670832,9,B
CHEMBL262,CHEMBL1669884,8,B
CHEMBL262,CHEMBL1685403,8,B
CHEMBL262,CHEMBL1685431,8,B
CHEMBL262,CHEMBL1686872,8,B
CHEMBL262,CHEMBL1687338,8,B
CHEMBL262,CHEMBL1687364,8,B
CHEMBL262,CHEMBL1685676,8,B
CHEMBL262,CHEMBL1685925,8,B
CHEMBL262,CHEMBL1686782,8,B
CHEMBL262,CHEMBL1685181,9,B
CHEMBL262,CHEMBL1685187,9,B
CHEMBL262,CHEMBL1697116,8,B
CHEMBL262,CHEMBL1763547,8,B
CHEMBL262,CHEMBL1764764,8,B
CHEMBL262,CHEMBL1768910,8,B
CHEMBL262,CHEMBL1769082,8,B
CHEMBL262,CHEMBL1767717,9,B
CHEMBL262,CHEMBL1772610,8,B
CHEMBL262,CHEMBL1772611,8,B
CHEMBL262,CHEMBL1776211,8,B
CHEMBL262,CHEMBL1776533,8,B
CHEMBL262,CHEMBL1785284,9,B
CHEMBL262,CHEMBL1787674,8,B
CHEMBL262,CHEMBL1794446,8,B
CHEMBL262,CHEMBL1794576,8,B
CHEMBL262,CHEMBL1806155,8,B
CHEMBL262,CHEMBL1803565,8,B
CHEMBL262,CHEMBL1803566,9,B
CHEMBL262,CHEMBL1803835,9,B
CHEMBL262,CHEMBL1803836,9,B
CHEMBL262,CHEMBL1803837,9,B
CHEMBL262,CHEMBL1809805,9,B
CHEMBL262,CHEMBL1810765,9,B
CHEMBL262,CHEMBL1810767,9,B
CHEMBL262,CHEMBL1815733,8,B
CHEMBL262,CHEMBL1819976,8,B
CHEMBL262,CHEMBL1819992,8,B
CHEMBL262,CHEMBL1826894,8,B
CHEMBL262,CHEMBL1828470,8,B
CHEMBL262,CHEMBL1828471,8,B
CHEMBL262,CHEMBL1828472,9,B
CHEMBL262,CHEMBL1825706,8,B
CHEMBL262,CHEMBL1825748,8,B
CHEMBL262,CHEMBL1832345,8,B
CHEMBL262,CHEMBL1831553,8,B
CHEMBL262,CHEMBL1837408,9,B
CHEMBL262,CHEMBL1837572,9,B
CHEMBL262,CHEMBL1838158,8,B
CHEMBL262,CHEMBL1839877,8,B
CHEMBL262,CHEMBL1908553,8,B
CHEMBL262,CHEMBL1913784,9,B
CHEMBL262,CHEMBL1921545,8,B
CHEMBL262,CHEMBL1921580,8,B
CHEMBL262,CHEMBL1919600,9,B
CHEMBL262,CHEMBL1919270,8,B
CHEMBL262,CHEMBL1918893,9,B
CHEMBL262,CHEMBL1925202,8,B
CHEMBL262,CHEMBL1931225,8,B
CHEMBL262,CHEMBL1930188,8,B
CHEMBL262,CHEMBL1932869,8,B
CHEMBL262,CHEMBL1935888,8,B
CHEMBL262,CHEMBL1936516,8,B
CHEMBL262,CHEMBL1936073,8,B
CHEMBL262,CHEMBL1944323,8,B
CHEMBL262,CHEMBL1944411,9,B
CHEMBL262,CHEMBL1942615,8,B
CHEMBL262,CHEMBL1942616,9,B
CHEMBL262,CHEMBL1942617,9,B
CHEMBL262,CHEMBL1942618,9,B
CHEMBL262,CHEMBL1942176,8,B
CHEMBL262,CHEMBL1942296,8,B
CHEMBL262,CHEMBL1941723,8,B
CHEMBL262,CHEMBL1941740,8,B
CHEMBL262,CHEMBL1948831,8,B
CHEMBL262,CHEMBL1947281,8,B
CHEMBL262,CHEMBL1948022,8,B
CHEMBL262,CHEMBL1953283,8,B
CHEMBL262,CHEMBL1959333,9,B
CHEMBL262,CHEMBL1960375,8,B
CHEMBL262,CHEMBL1960393,8,B
CHEMBL262,CHEMBL1960394,8,B
CHEMBL262,CHEMBL1961110,9,B
CHEMBL262,CHEMBL1961117,9,B
CHEMBL262,CHEMBL1961118,8,B
CHEMBL262,CHEMBL1961121,8,B
CHEMBL262,CHEMBL1962044,8,B
CHEMBL262,CHEMBL1962045,8,B
CHEMBL262,CHEMBL1964027,8,F
CHEMBL262,CHEMBL1963830,8,F
CHEMBL262,CHEMBL1963839,8,F
CHEMBL262,CHEMBL2014927,8,B
CHEMBL262,CHEMBL2015019,8,B
CHEMBL262,CHEMBL2016125,8,B
CHEMBL262,CHEMBL2016263,8,B
CHEMBL262,CHEMBL2016348,8,B
CHEMBL262,CHEMBL2013651,8,B
CHEMBL262,CHEMBL2013652,9,B
CHEMBL262,CHEMBL2019672,8,B
CHEMBL262,CHEMBL2019775,9,B
CHEMBL262,CHEMBL2025115,9,B
CHEMBL262,CHEMBL2025116,9,B
CHEMBL262,CHEMBL2025117,9,B
CHEMBL262,CHEMBL2025118,9,B
CHEMBL262,CHEMBL2025119,9,B
CHEMBL262,CHEMBL2039366,8,B
CHEMBL262,CHEMBL2039678,9,B
CHEMBL262,CHEMBL2039679,9,B
CHEMBL262,CHEMBL2039680,9,B
CHEMBL262,CHEMBL2039681,9,B
CHEMBL262,CHEMBL2039682,9,B
CHEMBL262,CHEMBL2039683,9,B
CHEMBL262,CHEMBL2046119,9,B
CHEMBL262,CHEMBL2044299,8,B
CHEMBL262,CHEMBL2044300,8,B
CHEMBL262,CHEMBL2049462,8,B
CHEMBL262,CHEMBL2051312,9,B
CHEMBL262,CHEMBL2051313,9,B
CHEMBL262,CHEMBL2065459,9,B
CHEMBL262,CHEMBL2066240,9,B
CHEMBL262,CHEMBL2065117,9,B
CHEMBL262,CHEMBL2065147,9,B
CHEMBL262,CHEMBL2067476,9,B
CHEMBL262,CHEMBL2067482,9,B
CHEMBL262,CHEMBL2066817,9,B
CHEMBL262,CHEMBL2066819,9,B
CHEMBL262,CHEMBL2067095,9,B
CHEMBL262,CHEMBL2073511,9,B
CHEMBL262,CHEMBL2072009,9,B
CHEMBL262,CHEMBL2072042,9,B
CHEMBL262,CHEMBL2072232,9,B
CHEMBL262,CHEMBL2092319,9,B
CHEMBL262,CHEMBL2150413,8,B
CHEMBL262,CHEMBL2149646,8,B
CHEMBL262,CHEMBL2149975,8,B
CHEMBL262,CHEMBL2157041,8,B
CHEMBL262,CHEMBL2156652,8,B
CHEMBL262,CHEMBL2161896,9,B
CHEMBL262,CHEMBL2161549,8,B
CHEMBL262,CHEMBL2161199,8,B
CHEMBL262,CHEMBL2166769,8,B
CHEMBL262,CHEMBL2167125,8,B
CHEMBL262,CHEMBL2174335,8,B
CHEMBL262,CHEMBL2176489,8,B
CHEMBL262,CHEMBL2182241,8,B
CHEMBL262,CHEMBL2182637,9,B
CHEMBL262,CHEMBL2187127,9,B
CHEMBL262,CHEMBL2188529,9,B
CHEMBL262,CHEMBL2183641,8,B
CHEMBL262,CHEMBL2183648,8,B
CHEMBL262,CHEMBL2211468,8,B
CHEMBL262,CHEMBL2213934,8,B
CHEMBL262,CHEMBL2211507,8,B
CHEMBL262,CHEMBL2213529,8,B
CHEMBL262,CHEMBL2210704,8,B
CHEMBL262,CHEMBL2210331,8,B
CHEMBL262,CHEMBL2214707,8,B
CHEMBL262,CHEMBL2215705,8,B
CHEMBL262,CHEMBL2215280,8,B
CHEMBL262,CHEMBL2215732,8,B
CHEMBL262,CHEMBL2215733,8,B
CHEMBL262,CHEMBL2210501,8,B
CHEMBL262,CHEMBL2212390,9,B
CHEMBL262,CHEMBL2219096,9,B
CHEMBL262,CHEMBL2219097,9,B
CHEMBL262,CHEMBL3061700,9,B
CHEMBL262,CHEMBL3055876,9,B
CHEMBL262,CHEMBL3075223,9,B
CHEMBL262,CHEMBL3071785,9,B
CHEMBL262,CHEMBL2319130,9,B
CHEMBL262,CHEMBL2317773,9,B
CHEMBL262,CHEMBL2321414,9,B
CHEMBL262,CHEMBL2319565,9,B
CHEMBL262,CHEMBL2319808,9,B
CHEMBL262,CHEMBL2319809,9,B
CHEMBL262,CHEMBL2319811,9,B
CHEMBL262,CHEMBL2319812,9,B
CHEMBL262,CHEMBL2329192,9,B
CHEMBL262,CHEMBL2329542,9,B
CHEMBL262,CHEMBL2328972,9,B
CHEMBL262,CHEMBL2338931,9,B
CHEMBL262,CHEMBL2338932,9,B
CHEMBL262,CHEMBL2338933,9,B
CHEMBL262,CHEMBL2338934,9,B
CHEMBL262,CHEMBL2338935,9,B
CHEMBL262,CHEMBL2338936,9,B
CHEMBL262,CHEMBL2343918,9,B
CHEMBL262,CHEMBL2345855,9,B
CHEMBL262,CHEMBL2345080,9,B
CHEMBL262,CHEMBL2342668,9,B
CHEMBL262,CHEMBL2339746,9,B
CHEMBL262,CHEMBL2351451,9,B
CHEMBL262,CHEMBL2352888,9,B
CHEMBL262,CHEMBL2353276,9,B
CHEMBL262,CHEMBL2353801,9,B
CHEMBL262,CHEMBL2350685,9,B
CHEMBL262,CHEMBL2350708,9,B
CHEMBL262,CHEMBL2351279,9,B
CHEMBL262,CHEMBL2352178,9,B
CHEMBL262,CHEMBL2350760,9,B
CHEMBL262,CHEMBL2351966,9,B
CHEMBL262,CHEMBL2352281,9,B
CHEMBL262,CHEMBL2380170,9,B
CHEMBL262,CHEMBL2380175,9,B
CHEMBL262,CHEMBL2378443,9,B
CHEMBL262,CHEMBL2390470,9,B
CHEMBL262,CHEMBL2388356,9,B
CHEMBL262,CHEMBL2390763,9,B
CHEMBL262,CHEMBL2389831,9,B
CHEMBL262,CHEMBL2388494,9,B
CHEMBL262,CHEMBL2393650,9,B
CHEMBL262,CHEMBL2393654,9,B
CHEMBL262,CHEMBL2396465,9,B
CHEMBL262,CHEMBL2399988,9,B
CHEMBL262,CHEMBL2403999,9,B
CHEMBL262,CHEMBL2405111,9,B
CHEMBL262,CHEMBL2406338,9,B
CHEMBL262,CHEMBL2410928,9,B
CHEMBL262,CHEMBL2410711,9,B
CHEMBL262,CHEMBL2424118,9,B
CHEMBL262,CHEMBL2424325,9,B
CHEMBL262,CHEMBL2423505,9,B
CHEMBL262,CHEMBL2423512,9,B
CHEMBL262,CHEMBL2424042,9,B
CHEMBL262,CHEMBL2426983,9,B
CHEMBL262,CHEMBL2429309,9,B
CHEMBL262,CHEMBL2429605,9,B
CHEMBL262,CHEMBL2434197,9,B
CHEMBL262,CHEMBL2434223,9,B
CHEMBL262,CHEMBL2434614,9,B
CHEMBL262,CHEMBL2439019,9,B
CHEMBL262,CHEMBL2439763,9,B
CHEMBL262,CHEMBL2444006,9,B
CHEMBL262,CHEMBL3090735,9,B
CHEMBL262,CHEMBL3090917,9,B
CHEMBL262,CHEMBL3097577,9,B
CHEMBL262,CHEMBL3097776,9,B
CHEMBL262,CHEMBL3102530,9,B
CHEMBL262,CHEMBL3100331,9,B
CHEMBL262,CHEMBL3102607,9,B
CHEMBL262,CHEMBL3102612,9,B
CHEMBL262,CHEMBL3102613,9,B
CHEMBL262,CHEMBL3101757,9,B
CHEMBL262,CHEMBL3108562,9,B
CHEMBL262,CHEMBL3111850,9,B
CHEMBL262,CHEMBL3111851,9,B
CHEMBL262,CHEMBL3111852,9,B
CHEMBL262,CHEMBL3111859,9,B
CHEMBL262,CHEMBL3112014,9,B
CHEMBL262,CHEMBL3112016,9,B
CHEMBL262,CHEMBL3111602,9,B
CHEMBL262,CHEMBL3118640,9,B
CHEMBL262,CHEMBL3118645,9,B
CHEMBL262,CHEMBL3131242,9,B
CHEMBL262,CHEMBL3131243,9,B
CHEMBL262,CHEMBL3129550,9,B
CHEMBL262,CHEMBL3132599,9,B
CHEMBL262,CHEMBL3132642,9,B
CHEMBL262,CHEMBL3135709,9,B
CHEMBL262,CHEMBL3136886,9,B
CHEMBL262,CHEMBL3135387,9,B
CHEMBL262,CHEMBL3136475,9,B
CHEMBL262,CHEMBL3136912,9,B
CHEMBL262,CHEMBL3135613,9,B
CHEMBL262,CHEMBL3136507,9,B
CHEMBL262,CHEMBL3137133,9,B
CHEMBL262,CHEMBL3135793,9,B
CHEMBL262,CHEMBL3136262,9,B
CHEMBL262,CHEMBL3134770,9,B
CHEMBL262,CHEMBL3135982,9,B
CHEMBL262,CHEMBL3136877,9,B
CHEMBL262,CHEMBL3225499,9,B
CHEMBL262,CHEMBL3227391,9,B
CHEMBL262,CHEMBL3224463,9,B
CHEMBL262,CHEMBL3224483,9,B
CHEMBL262,CHEMBL3242872,9,B
CHEMBL262,CHEMBL3242365,9,B
CHEMBL262,CHEMBL3270877,9,B
CHEMBL262,CHEMBL3269293,9,B
CHEMBL262,CHEMBL3267007,9,B
CHEMBL262,CHEMBL3270975,9,B
CHEMBL262,CHEMBL3293189,9,B
CHEMBL262,CHEMBL3292671,9,B
CHEMBL262,CHEMBL3301276,9,B
CHEMBL262,CHEMBL3388148,9,B
CHEMBL262,CHEMBL3385162,9,B
CHEMBL262,CHEMBL3390655,9,B
CHEMBL262,CHEMBL3381537,9,B
CHEMBL262,CHEMBL3382486,9,B
CHEMBL262,CHEMBL3385000,9,B
CHEMBL262,CHEMBL3377062,9,B
CHEMBL262,CHEMBL3372225,9,B
CHEMBL262,CHEMBL3380119,9,B
CHEMBL262,CHEMBL3375315,9,B
CHEMBL262,CHEMBL3372972,9,B
CHEMBL262,CHEMBL3371898,9,B
CHEMBL262,CHEMBL3371899,9,B
CHEMBL262,CHEMBL3372479,9,B
CHEMBL262,CHEMBL3372488,9,B
CHEMBL262,CHEMBL3372489,9,B
CHEMBL262,CHEMBL3381075,9,B
CHEMBL262,CHEMBL3376303,9,B
CHEMBL262,CHEMBL3376332,9,B
CHEMBL262,CHEMBL3372070,9,B
CHEMBL262,CHEMBL3365418,9,B
CHEMBL262,CHEMBL3361645,9,B
CHEMBL262,CHEMBL3364482,9,B
CHEMBL262,CHEMBL3362671,9,B
CHEMBL262,CHEMBL3370527,9,B
CHEMBL262,CHEMBL3369839,9,B
CHEMBL262,CHEMBL3370365,9,B
CHEMBL262,CHEMBL3367688,9,B
CHEMBL262,CHEMBL3367276,9,B
CHEMBL262,CHEMBL3368342,9,B
CHEMBL262,CHEMBL3395932,9,B
CHEMBL262,CHEMBL3395664,9,B
CHEMBL262,CHEMBL3398953,9,B
CHEMBL262,CHEMBL3404147,9,B
CHEMBL262,CHEMBL3406488,9,B
CHEMBL262,CHEMBL3413879,9,B
CHEMBL262,CHEMBL3413720,9,B
CHEMBL262,CHEMBL3413913,9,B
CHEMBL262,CHEMBL3429895,9,B
CHEMBL262,CHEMBL3427813,9,B
CHEMBL262,CHEMBL3430810,9,B
CHEMBL262,CHEMBL3533961,9,B
CHEMBL262,CHEMBL3580033,9,B
CHEMBL262,CHEMBL3584608,9,B
CHEMBL262,CHEMBL3584612,9,B
CHEMBL262,CHEMBL3584613,9,B
CHEMBL262,CHEMBL3584614,9,B
CHEMBL262,CHEMBL3582544,9,B
CHEMBL262,CHEMBL3582545,9,B
CHEMBL262,CHEMBL3582546,9,B
CHEMBL262,CHEMBL3582547,9,B
CHEMBL262,CHEMBL3582548,9,B
CHEMBL262,CHEMBL3582552,9,B
CHEMBL262,CHEMBL3582553,9,B
CHEMBL262,CHEMBL3582554,9,B
CHEMBL262,CHEMBL3582555,9,B
CHEMBL262,CHEMBL3582556,9,B
CHEMBL262,CHEMBL3582557,9,B
CHEMBL262,CHEMBL3582558,9,B
CHEMBL262,CHEMBL3582560,9,B
CHEMBL262,CHEMBL3582561,9,B
CHEMBL262,CHEMBL3582562,9,B
